timestamp_iso,status_code,latency_ms,error
2026-08-30T01:40:11.421779+00:00,400,89.16,
2026-08-30T01:40:11.476495+00:00,400,50.54,
2026-08-30T01:40:11.527165+00:00,400,30.38,
2026-08-30T01:40:11.582265+00:00,400,21.44,
2026-08-30T01:40:11.643899+00:00,400,21.62,
2026-08-30T01:40:11.706813+00:00,400,21.51,
2026-08-30T01:40:11.770340+00:00,400,20.9,
2026-08-30T01:40:11.832285+00:00,400,20.6,
2026-08-30T01:40:11.893288+00:00,400,20.7,
2026-08-30T01:40:11.953349+00:00,400,20.46,
2026-08-30T01:40:12.016423+00:00,400,20.97,
2026-08-30T01:40:12.077912+00:00,400,20.82,
2026-08-30T01:40:12.140175+00:00,400,19.97,
2026-08-30T01:40:12.201335+00:00,400,20.3,
2026-08-30T01:40:12.262334+00:00,400,20.13,
2026-08-30T01:40:12.324347+00:00,400,21.13,
2026-08-30T01:40:12.387150+00:00,400,19.85,
2026-08-30T01:40:12.448906+00:00,400,21.18,
2026-08-30T01:40:12.510351+00:00,400,19.93,
2026-08-30T01:40:12.571348+00:00,400,20.43,
2026-08-30T01:40:12.631313+00:00,400,19.62,
2026-08-30T01:40:12.692315+00:00,400,20.92,
2026-08-30T01:40:12.754180+00:00,400,20.3,
2026-08-30T01:40:12.815325+00:00,400,20.39,
2026-08-30T01:40:12.877262+00:00,400,19.83,
2026-08-30T01:40:12.939098+00:00,400,37.63,
2026-08-30T01:40:13.003573+00:00,400,21.19,
2026-08-30T01:40:13.064452+00:00,400,20.84,
2026-08-30T01:40:13.125268+00:00,400,20.49,
2026-08-30T01:40:13.187926+00:00,400,20.47,
2026-08-30T01:40:13.249561+00:00,400,20.16,
2026-08-30T01:40:13.310241+00:00,400,20.3,
2026-08-30T01:40:13.372220+00:00,400,20.73,
2026-08-30T01:40:13.435643+00:00,400,36.82,
2026-08-30T01:40:13.497296+00:00,400,20.09,
2026-08-30T01:40:13.558396+00:00,400,19.37,
2026-08-30T01:40:13.619179+00:00,400,20.46,
2026-08-30T01:40:13.682801+00:00,400,20.06,
2026-08-30T01:40:13.744469+00:00,400,19.13,
2026-08-30T01:40:13.805501+00:00,400,19.57,
2026-08-30T01:40:13.866129+00:00,400,20.45,
2026-08-30T01:40:13.927564+00:00,400,19.82,
2026-08-30T01:40:13.987190+00:00,400,20.49,
2026-08-30T01:40:14.049051+00:00,400,20.72,
2026-08-30T01:40:14.112468+00:00,400,20.19,
2026-08-30T01:40:14.174053+00:00,400,22.69,
2026-08-30T01:40:14.237021+00:00,400,19.74,
2026-08-30T01:40:14.297954+00:00,400,20.63,
2026-08-30T01:40:14.360257+00:00,400,20.19,
2026-08-30T01:40:14.421848+00:00,400,19.98,
2026-08-30T01:40:14.483304+00:00,400,21.38,
2026-08-30T01:40:14.545516+00:00,400,20.96,
2026-08-30T01:40:14.607727+00:00,400,20.46,
2026-08-30T01:40:14.670024+00:00,400,20.39,
2026-08-30T01:40:14.732400+00:00,400,36.62,
2026-08-30T01:40:14.793958+00:00,400,20.4,
2026-08-30T01:40:14.856105+00:00,400,20.38,
2026-08-30T01:40:14.917212+00:00,400,21.26,
2026-08-30T01:40:14.978765+00:00,400,20.36,
2026-08-30T01:40:15.041081+00:00,400,20.78,
2026-08-30T01:40:15.102728+00:00,400,20.52,
2026-08-30T01:40:15.164795+00:00,400,21.08,
2026-08-30T01:40:15.226254+00:00,400,19.82,
2026-08-30T01:40:15.287565+00:00,400,19.31,
2026-08-30T01:40:15.348276+00:00,400,21.53,
2026-08-30T01:40:15.410925+00:00,400,20.59,
2026-08-30T01:40:15.471899+00:00,400,20.33,
2026-08-30T01:40:15.533971+00:00,400,20.73,
2026-08-30T01:40:15.595183+00:00,400,21.32,
2026-08-30T01:40:15.657308+00:00,400,20.96,
2026-08-30T01:40:15.719041+00:00,400,20.43,
2026-08-30T01:40:15.779131+00:00,400,21.09,
2026-08-30T01:40:15.841548+00:00,400,21.33,
2026-08-30T01:40:15.904014+00:00,400,19.9,
2026-08-30T01:40:15.964361+00:00,400,21.45,
2026-08-30T01:40:16.026974+00:00,400,20.16,
2026-08-30T01:40:16.087567+00:00,400,20.66,
2026-08-30T01:40:16.149631+00:00,400,20.14,
2026-08-30T01:40:16.210186+00:00,400,20.43,
2026-08-30T01:40:16.272897+00:00,400,21.01,
2026-08-30T01:40:16.336154+00:00,400,19.99,
2026-08-30T01:40:16.398220+00:00,400,19.96,
2026-08-30T01:40:16.459402+00:00,400,21.4,
2026-08-30T01:40:16.521261+00:00,400,19.88,
2026-08-30T01:40:16.581411+00:00,400,19.98,
2026-08-30T01:40:16.643852+00:00,400,20.27,
2026-08-30T01:40:16.705223+00:00,400,20.1,
2026-08-30T01:40:16.767457+00:00,400,20.2,
2026-08-30T01:40:16.829172+00:00,400,19.69,
2026-08-30T01:40:16.889459+00:00,400,21.01,
2026-08-30T01:40:16.951545+00:00,400,20.37,
2026-08-30T01:40:17.012444+00:00,400,20.13,
2026-08-30T01:40:17.072063+00:00,400,20.8,
2026-08-30T01:40:17.132589+00:00,400,19.77,
2026-08-30T01:40:17.194781+00:00,400,20.77,
2026-08-30T01:40:17.255837+00:00,400,20.42,
2026-08-30T01:40:17.319165+00:00,400,19.78,
2026-08-30T01:40:17.381206+00:00,400,20.09,
2026-08-30T01:40:17.442324+00:00,400,19.92,
2026-08-30T01:40:17.504166+00:00,400,20.41,
2026-08-30T01:40:17.564584+00:00,400,20.05,
2026-08-30T01:40:17.626212+00:00,400,19.68,
2026-08-30T01:40:17.688094+00:00,400,21.38,
2026-08-30T01:40:17.750154+00:00,400,19.84,
2026-08-30T01:40:17.810770+00:00,400,22.16,
2026-08-30T01:40:17.873580+00:00,400,22.11,
2026-08-30T01:40:17.935122+00:00,400,20.02,
2026-08-30T01:40:17.997253+00:00,400,20.39,
2026-08-30T01:40:18.058959+00:00,400,20.23,
2026-08-30T01:40:18.120135+00:00,400,20.06,
2026-08-30T01:40:18.180746+00:00,400,20.51,
2026-08-30T01:40:18.242201+00:00,400,20.37,
2026-08-30T01:40:18.302470+00:00,400,21.19,
2026-08-30T01:40:18.364332+00:00,400,20.88,
2026-08-30T01:40:18.426948+00:00,400,20.7,
2026-08-30T01:40:18.489679+00:00,400,19.62,
2026-08-30T01:40:18.551017+00:00,400,20.79,
2026-08-30T01:40:18.612404+00:00,400,20.03,
2026-08-30T01:40:18.672123+00:00,400,21.25,
2026-08-30T01:40:18.735404+00:00,400,20.22,
2026-08-30T01:40:18.797514+00:00,400,20.51,
2026-08-30T01:40:18.859288+00:00,400,20.88,
2026-08-30T01:40:18.921504+00:00,400,35.17,
2026-08-30T01:40:18.982066+00:00,400,19.76,
2026-08-30T01:40:19.042419+00:00,400,20.77,
2026-08-30T01:40:19.104860+00:00,400,20.22,
2026-08-30T01:40:19.165993+00:00,400,20.24,
2026-08-30T01:40:19.227967+00:00,400,20.18,
2026-08-30T01:40:19.290152+00:00,400,20.17,
2026-08-30T01:40:19.350281+00:00,400,20.26,
2026-08-30T01:40:19.410285+00:00,400,20.83,
2026-08-30T01:40:19.472293+00:00,400,21.4,
2026-08-30T01:40:19.535035+00:00,400,21.99,
2026-08-30T01:40:19.596787+00:00,400,21.53,
2026-08-30T01:40:19.660589+00:00,400,20.65,
2026-08-30T01:40:19.722257+00:00,400,20.77,
2026-08-30T01:40:19.784232+00:00,400,21.18,
2026-08-30T01:40:19.847791+00:00,400,19.83,
2026-08-30T01:40:19.908649+00:00,400,36.55,
2026-08-30T01:40:19.970166+00:00,400,20.45,
2026-08-30T01:40:20.031903+00:00,400,20.99,
2026-08-30T01:40:20.093400+00:00,400,21.36,
2026-08-30T01:40:20.153633+00:00,400,19.77,
2026-08-30T01:40:20.215410+00:00,400,19.81,
2026-08-30T01:40:20.275452+00:00,400,19.99,
2026-08-30T01:40:20.336687+00:00,400,21.03,
2026-08-30T01:40:20.400064+00:00,400,21.73,
2026-08-30T01:40:20.462500+00:00,400,19.66,
2026-08-30T01:40:20.523896+00:00,400,20.26,
2026-08-30T01:40:20.585386+00:00,400,19.46,
2026-08-30T01:40:20.646436+00:00,400,19.79,
2026-08-30T01:40:20.707876+00:00,400,20.13,
2026-08-30T01:40:20.770042+00:00,400,19.86,
2026-08-30T01:40:20.835883+00:00,400,33.7,
2026-08-30T01:40:20.894232+00:00,400,36.18,
2026-08-30T01:40:20.956009+00:00,400,20.63,
2026-08-30T01:40:21.017383+00:00,400,20.78,
2026-08-30T01:40:21.080348+00:00,400,19.94,
2026-08-30T01:40:21.141387+00:00,400,20.86,
2026-08-30T01:40:21.202704+00:00,400,20.88,
2026-08-30T01:40:21.263823+00:00,400,21.13,
2026-08-30T01:40:21.324761+00:00,400,20.62,
2026-08-30T01:40:21.386560+00:00,400,20.91,
2026-08-30T01:40:21.448902+00:00,400,20.09,
2026-08-30T01:40:21.511396+00:00,400,20.29,
2026-08-30T01:40:21.575494+00:00,400,34.58,
2026-08-30T01:40:21.635188+00:00,400,20.05,
2026-08-30T01:40:21.696005+00:00,400,20.58,
2026-08-30T01:40:21.757728+00:00,400,20.73,
2026-08-30T01:40:21.819579+00:00,400,19.35,
2026-08-30T01:40:21.880021+00:00,400,20.46,
2026-08-30T01:40:21.942499+00:00,400,20.15,
2026-08-30T01:40:22.004299+00:00,400,20.99,
2026-08-30T01:40:22.064403+00:00,400,20.27,
2026-08-30T01:40:22.125677+00:00,400,21.05,
2026-08-30T01:40:22.188679+00:00,400,19.9,
2026-08-30T01:40:22.250394+00:00,400,19.87,
2026-08-30T01:40:22.311770+00:00,400,22.5,
2026-08-30T01:40:22.373921+00:00,400,20.11,
2026-08-30T01:40:22.437416+00:00,400,20.14,
2026-08-30T01:40:22.499251+00:00,400,21.05,
2026-08-30T01:40:22.561376+00:00,400,21.05,
2026-08-30T01:40:22.623294+00:00,400,21.1,
2026-08-30T01:40:22.684495+00:00,400,20.53,
2026-08-30T01:40:22.746237+00:00,400,19.98,
2026-08-30T01:40:22.806639+00:00,400,20.71,
2026-08-30T01:40:22.869648+00:00,400,20.97,
2026-08-30T01:40:22.931832+00:00,400,21.56,
2026-08-30T01:40:22.995800+00:00,400,21.71,
2026-08-30T01:40:23.058520+00:00,400,21.04,
2026-08-30T01:40:23.121863+00:00,400,20.77,
2026-08-30T01:40:23.184344+00:00,400,19.91,
2026-08-30T01:40:23.247187+00:00,400,20.75,
2026-08-30T01:40:23.307852+00:00,400,21.22,
2026-08-30T01:40:23.368116+00:00,400,20.88,
2026-08-30T01:40:23.429196+00:00,400,20.53,
2026-08-30T01:40:23.490132+00:00,400,19.89,
2026-08-30T01:40:23.550047+00:00,400,20.57,
2026-08-30T01:40:23.611694+00:00,400,20.64,
2026-08-30T01:40:23.673311+00:00,400,20.02,
2026-08-30T01:40:23.735414+00:00,400,19.8,
2026-08-30T01:40:23.797533+00:00,400,20.76,
2026-08-30T01:40:23.860838+00:00,400,21.82,
2026-08-30T01:40:23.922618+00:00,400,19.94,
2026-08-30T01:40:23.984071+00:00,400,20.3,
2026-08-30T01:40:24.046022+00:00,400,19.99,
2026-08-30T01:40:24.107317+00:00,400,19.52,
2026-08-30T01:40:24.167118+00:00,400,19.71,
2026-08-30T01:40:24.228797+00:00,400,20.31,
2026-08-30T01:40:24.290461+00:00,400,20.57,
2026-08-30T01:40:24.352440+00:00,400,20.01,
2026-08-30T01:40:24.414545+00:00,400,21.36,
2026-08-30T01:40:24.477891+00:00,400,21.78,
2026-08-30T01:40:24.541725+00:00,400,21.62,
2026-08-30T01:40:24.603140+00:00,400,20.53,
2026-08-30T01:40:24.665913+00:00,400,20.72,
2026-08-30T01:40:24.727975+00:00,400,20.6,
2026-08-30T01:40:24.789311+00:00,400,20.09,
2026-08-30T01:40:24.851988+00:00,400,21.63,
2026-08-30T01:40:24.914366+00:00,400,21.14,
2026-08-30T01:40:24.974690+00:00,400,20.58,
2026-08-30T01:40:25.037317+00:00,400,19.56,
2026-08-30T01:40:25.097578+00:00,400,19.28,
2026-08-30T01:40:25.158680+00:00,400,20.05,
2026-08-30T01:40:25.221246+00:00,400,19.86,
2026-08-30T01:40:25.283163+00:00,400,20.57,
2026-08-30T01:40:25.345183+00:00,400,20.2,
2026-08-30T01:40:25.406203+00:00,400,21.0,
2026-08-30T01:40:25.467345+00:00,400,19.86,
2026-08-30T01:40:25.527990+00:00,400,20.21,
2026-08-30T01:40:25.590211+00:00,400,19.88,
2026-08-30T01:40:25.652174+00:00,400,20.16,
2026-08-30T01:40:25.714305+00:00,400,21.3,
2026-08-30T01:40:25.776347+00:00,400,20.18,
2026-08-30T01:40:25.838233+00:00,400,19.49,
2026-08-30T01:40:25.899597+00:00,400,19.46,
2026-08-30T01:40:25.960507+00:00,400,20.29,
2026-08-30T01:40:26.021395+00:00,400,20.28,
2026-08-30T01:40:26.083733+00:00,400,20.87,
2026-08-30T01:40:26.145696+00:00,400,20.39,
2026-08-30T01:40:26.207326+00:00,400,19.85,
2026-08-30T01:40:26.268071+00:00,400,35.24,
2026-08-30T01:40:26.329604+00:00,400,21.87,
2026-08-30T01:40:26.390564+00:00,400,20.87,
2026-08-30T01:40:26.451916+00:00,400,20.86,
2026-08-30T01:40:26.514148+00:00,400,21.65,
2026-08-30T01:40:26.576059+00:00,400,20.79,
2026-08-30T01:40:26.638834+00:00,400,21.01,
2026-08-30T01:40:26.702317+00:00,400,19.48,
2026-08-30T01:40:26.762827+00:00,400,20.55,
2026-08-30T01:40:26.824475+00:00,400,20.82,
2026-08-30T01:40:26.887012+00:00,400,20.33,
2026-08-30T01:40:26.948400+00:00,400,19.85,
2026-08-30T01:40:27.010304+00:00,400,21.44,
2026-08-30T01:40:27.070806+00:00,400,20.59,
2026-08-30T01:40:27.133671+00:00,400,19.11,
2026-08-30T01:40:27.194012+00:00,400,21.15,
2026-08-30T01:40:27.256134+00:00,400,19.85,
2026-08-30T01:40:27.318820+00:00,400,20.02,
2026-08-30T01:40:27.380457+00:00,400,20.99,
2026-08-30T01:40:27.441987+00:00,400,21.2,
2026-08-30T01:40:27.505351+00:00,400,20.64,
2026-08-30T01:40:27.567074+00:00,400,20.18,
2026-08-30T01:40:27.629277+00:00,400,19.96,
2026-08-30T01:40:27.690831+00:00,400,35.67,
2026-08-30T01:40:27.750560+00:00,400,21.79,
2026-08-30T01:40:27.811931+00:00,400,21.78,
2026-08-30T01:40:27.872514+00:00,400,21.7,
2026-08-30T01:40:27.933125+00:00,400,19.64,
2026-08-30T01:40:27.993551+00:00,400,19.96,
2026-08-30T01:40:28.054772+00:00,400,20.63,
2026-08-30T01:40:28.116538+00:00,400,22.34,
2026-08-30T01:40:28.178401+00:00,400,20.75,
2026-08-30T01:40:28.240729+00:00,400,19.78,
2026-08-30T01:40:28.302574+00:00,400,20.48,
2026-08-30T01:40:28.365448+00:00,400,19.79,
2026-08-30T01:40:28.426706+00:00,400,20.39,
2026-08-30T01:40:28.489035+00:00,400,19.58,
2026-08-30T01:40:28.549721+00:00,400,20.65,
2026-08-30T01:40:28.614459+00:00,400,20.31,
2026-08-30T01:40:28.675178+00:00,400,20.53,
2026-08-30T01:40:28.736742+00:00,400,21.5,
2026-08-30T01:40:28.798855+00:00,400,20.29,
2026-08-30T01:40:28.861113+00:00,400,19.49,
2026-08-30T01:40:28.921551+00:00,400,23.31,
2026-08-30T01:40:28.982975+00:00,400,20.2,
2026-08-30T01:40:29.045621+00:00,400,20.97,
2026-08-30T01:40:29.108009+00:00,400,20.48,
2026-08-30T01:40:29.172330+00:00,400,20.42,
2026-08-30T01:40:29.234432+00:00,400,20.67,
2026-08-30T01:40:29.296823+00:00,400,20.69,
2026-08-30T01:40:29.360729+00:00,400,20.64,
2026-08-30T01:40:29.422896+00:00,400,21.7,
2026-08-30T01:40:29.484839+00:00,400,21.11,
2026-08-30T01:40:29.547975+00:00,400,20.72,
2026-08-30T01:40:29.611313+00:00,400,20.69,
2026-08-30T01:40:29.672643+00:00,400,20.49,
2026-08-30T01:40:29.735375+00:00,400,19.88,
2026-08-30T01:40:29.797135+00:00,400,19.23,
2026-08-30T01:40:29.857788+00:00,400,20.92,
2026-08-30T01:40:29.921047+00:00,400,36.76,
2026-08-30T01:40:29.980943+00:00,400,20.18,
2026-08-30T01:40:30.041909+00:00,400,20.23,
2026-08-30T01:40:30.104476+00:00,400,20.95,
2026-08-30T01:40:30.165756+00:00,400,20.05,
2026-08-30T01:40:30.227903+00:00,400,20.84,
2026-08-30T01:40:30.290224+00:00,400,19.99,
2026-08-30T01:40:30.352725+00:00,400,25.62,
2026-08-30T01:40:30.414903+00:00,400,20.12,
2026-08-30T01:40:30.476313+00:00,400,20.49,
2026-08-30T01:40:30.537704+00:00,400,20.04,
2026-08-30T01:40:30.598007+00:00,400,21.28,
