timestamp_iso,status_code,latency_ms,error
2026-08-30T01:46:38.445785+00:00,400,62.75,
2026-08-30T01:46:38.655455+00:00,400,22.15,
2026-08-30T01:46:38.870129+00:00,400,20.59,
2026-08-30T01:46:39.072169+00:00,400,20.04,
2026-08-30T01:46:39.287323+00:00,400,20.16,
2026-08-30T01:46:39.489084+00:00,400,36.3,
2026-08-30T01:46:39.692241+00:00,400,20.54,
2026-08-30T01:46:39.893383+00:00,400,20.12,
2026-08-30T01:46:40.106584+00:00,400,20.92,
2026-08-30T01:46:40.320525+00:00,400,20.66,
2026-08-30T01:46:40.521811+00:00,400,19.65,
2026-08-30T01:46:40.736961+00:00,400,19.35,
2026-08-30T01:46:40.939092+00:00,400,21.12,
2026-08-30T01:46:41.140090+00:00,400,20.49,
2026-08-30T01:46:41.342119+00:00,400,36.45,
2026-08-30T01:46:41.542908+00:00,400,20.68,
2026-08-30T01:46:41.746241+00:00,400,37.78,
2026-08-30T01:46:41.947258+00:00,400,37.23,
2026-08-30T01:46:42.150092+00:00,400,22.07,
2026-08-30T01:46:42.352639+00:00,400,20.84,
2026-08-30T01:46:42.570122+00:00,400,36.89,
2026-08-30T01:46:42.771820+00:00,400,21.06,
2026-08-30T01:46:42.974316+00:00,400,37.62,
2026-08-30T01:46:43.175313+00:00,400,20.19,
2026-08-30T01:46:43.389789+00:00,400,36.26,
2026-08-30T01:46:43.592548+00:00,400,21.1,
2026-08-30T01:46:43.807389+00:00,400,22.0,
2026-08-30T01:46:44.010081+00:00,400,21.83,
2026-08-30T01:46:44.225726+00:00,400,34.83,
2026-08-30T01:46:44.441872+00:00,400,21.89,
2026-08-30T01:46:44.646330+00:00,400,36.02,
2026-08-30T01:46:44.847595+00:00,400,20.66,
2026-08-30T01:46:45.063251+00:00,400,36.91,
2026-08-30T01:46:45.266236+00:00,400,21.19,
2026-08-30T01:46:45.466564+00:00,400,21.28,
2026-08-30T01:46:45.668564+00:00,400,20.54,
2026-08-30T01:46:45.869849+00:00,400,20.63,
2026-08-30T01:46:46.071551+00:00,400,19.84,
2026-08-30T01:46:46.273270+00:00,400,21.2,
2026-08-30T01:46:46.489063+00:00,400,21.63,
2026-08-30T01:46:46.691429+00:00,400,21.26,
2026-08-30T01:46:46.906135+00:00,400,21.58,
2026-08-30T01:46:47.109220+00:00,400,20.91,
2026-08-30T01:46:47.310352+00:00,400,21.77,
2026-08-30T01:46:47.526000+00:00,400,20.28,
2026-08-30T01:46:47.728997+00:00,400,22.22,
2026-08-30T01:46:47.932467+00:00,400,21.76,
2026-08-30T01:46:48.133531+00:00,400,37.62,
2026-08-30T01:46:48.348891+00:00,400,20.79,
2026-08-30T01:46:48.551815+00:00,400,21.01,
2026-08-30T01:46:48.752589+00:00,400,20.77,
2026-08-30T01:46:48.861816+00:00,400,20.96,
2026-08-30T01:46:48.971661+00:00,400,19.29,
2026-08-30T01:46:49.078264+00:00,400,20.66,
2026-08-30T01:46:49.188006+00:00,400,19.91,
2026-08-30T01:46:49.296026+00:00,400,19.96,
2026-08-30T01:46:49.405463+00:00,400,20.57,
2026-08-30T01:46:49.514691+00:00,400,21.0,
2026-08-30T01:46:49.623233+00:00,400,21.16,
2026-08-30T01:46:49.731507+00:00,400,19.84,
2026-08-30T01:46:49.839438+00:00,400,20.43,
2026-08-30T01:46:49.946913+00:00,400,21.25,
2026-08-30T01:46:50.055850+00:00,400,21.61,
2026-08-30T01:46:50.164759+00:00,400,20.08,
2026-08-30T01:46:50.271950+00:00,400,20.39,
2026-08-30T01:46:50.380458+00:00,400,20.28,
2026-08-30T01:46:50.489203+00:00,400,20.57,
2026-08-30T01:46:50.597812+00:00,400,20.4,
2026-08-30T01:46:50.708257+00:00,400,20.52,
2026-08-30T01:46:50.816157+00:00,400,20.67,
2026-08-30T01:46:50.925180+00:00,400,21.28,
2026-08-30T01:46:51.034577+00:00,400,19.58,
2026-08-30T01:46:51.142066+00:00,400,19.74,
2026-08-30T01:46:51.249720+00:00,400,21.19,
2026-08-30T01:46:51.358862+00:00,400,21.72,
2026-08-30T01:46:51.467828+00:00,400,20.95,
2026-08-30T01:46:51.576145+00:00,400,21.8,
2026-08-30T01:46:51.683717+00:00,400,20.22,
2026-08-30T01:46:51.791428+00:00,400,20.93,
2026-08-30T01:46:51.900816+00:00,400,20.79,
2026-08-30T01:46:52.010902+00:00,400,20.71,
2026-08-30T01:46:52.122404+00:00,400,21.46,
2026-08-30T01:46:52.231199+00:00,400,21.32,
2026-08-30T01:46:52.338935+00:00,400,20.01,
2026-08-30T01:46:52.446174+00:00,400,20.31,
2026-08-30T01:46:52.554957+00:00,400,19.57,
2026-08-30T01:46:52.661276+00:00,400,19.68,
2026-08-30T01:46:52.770283+00:00,400,20.03,
2026-08-30T01:46:52.876772+00:00,400,35.78,
2026-08-30T01:46:52.985250+00:00,400,19.75,
2026-08-30T01:46:53.093089+00:00,400,20.11,
2026-08-30T01:46:53.199244+00:00,400,21.32,
2026-08-30T01:46:53.309093+00:00,400,25.7,
2026-08-30T01:46:53.416055+00:00,400,21.01,
